id_Cliente,Nome,DataCriacao,CodigoPostal,Cidade,Pais,NIF
1248,Payton Toeller,2007-04-24,1069,lisboa,PT,NULL
1249,Zaid Alessandroni,2018-10-18,2650,amadora,PT,NULL
1250,Alexandria Villalobas,2019-01-25,2950,quinta do anjo - palmela,PT,236807353
1251,Stefani Mega,2019-02-27,1998,lisboa,PT,214123000
1252,Jyoti Maltbie,2019-08-27,2790,carnaxide,PT,056753785
1253,Xiang Middlesex,2004-11-23,1050,lisboa,PT,123618574
1254,Jaylon Schallhorn,2004-09-29,1000,lisboa,PT,NULL
1255,Kade Standish,2004-03-22,1500,lisboa,PT,NULL
1256,Mattia Echenique,2007-07-18,1150,lisboa,PT,110518872
1257,Roch Deckert,2008-03-05,1050,lisboa,PT,384030146
1258,Rowena Surpris,2008-07-24,1100,lisboa,PT,361375144
1259,Shon Gleiss,2009-12-23,1100,lisboa,PT,168558050
1260,Vittorino Gellings,2012-07-24,2564,torres vedras,PT,700606635
1261,Justin Freeborn,2012-07-30,1169,lisboa,PT,288241763
1262,Jann Farias,2012-08-06,2780,oeiras,PT,275073615
1263,Hadi Mcphetridge,2012-08-08,2749,massamá,PT,648315462
1264,Kallie Lopes,2012-10-11,2785,s.domingos de rana,PT,642812525
1265,Alvin Blackledge,2012-10-17,2740,porto salvo,PT,NULL
1266,Kellen Krauter,2012-10-24,4780,carnaxide,PT,NULL
1267,Fernanda Tushoski,2012-10-29,2626,povoa de santa iria,PT,631681867
1268,Lynwood Sjaarda,2013-07-02,2790,carnaxide,PT,154315642
1269,Constantin Hetherington,2013-07-24,9560,lagoa - açores,PT,NULL
1270,Desire Mostert,2013-09-13,,loures,PT,413367531
1271,Frieda Tucciarone,2013-10-02,1050,lisboa,PT,435274320
1272,Khayrat Ercek,2013-10-30,2615,alverca do ribatejo,PT,NULL
1273,Eryn Crockarell,2013-10-30,2605,casal de cambra,PT,NULL
1274,Elettra Awalt,2013-11-05,4835,guimarães,PT,456357188
1275,Candelario Barro,2014-01-07,2740,porto salvo,PT,588134357
1276,Angelina Betton,2014-01-09,2825,costa da caparica,PT,055713207
1277,Hoover Hedrick,2014-04-08,2615,NULL,PT,848285615
1278,Randa Pitta,2014-05-19,2669,vila franca do rosário,PT,257226560
1279,Manjula Topliss,2014-07-11,2790,"carnaxide ",PT,NULL
1280,Loriann Pattengale,2014-09-05,4475,nogueira - maia,PT,880075420
1281,Joelle Paramore,2014-10-14,1700,lisboa,PT,743571850
1282,Mansel Honeywell,2014-12-05,1950,lisboa,PT,055035727
1283,Maritza Addie,2015-01-07,2610,amadora,PT,770256156
1284,Fulvio Tripp,2015-01-28,2665,NULL,PT,515460003
1285,Verl Botos,2015-01-29,2685,sacavem,PT,NULL
1286,Wava Barrigan,2015-02-13,2810,almada,PT,360028731
1287,Neoma Surma,2015-02-18,4476," moreira da maia",PT,NULL
1288,Jacopo Kienbaum,2015-02-18,4470,"maia ",PT,NULL
1289,Lawrie Stackpole,2015-02-18,4466,"sº mamede de infesta ",PT,NULL
1290,Karl Castronova,2015-02-18,4575,termas são vicente,PT,NULL
1291,Baldassare Hall,2015-03-25,2794,carnaxide,PT,106032862
1292,Chadd Roles,2015-03-27,2720,amadora,PT,NULL
1293,Phillipa Fantozzi,2015-04-01,2615,alverca,PT,NULL
1294,Lynna Brew,2015-04-10,2830,barreiro,PT,NULL
1295,Laxman Doerle,2015-06-09,2830,barreiro,PT,NULL
1296,Nawal Alsbury,2015-06-11,1990,"lisboa ",PT,365363148
1297,Mohamed Chouinard,2016-02-24,2615,alverca do ribatejo,PT,NULL
1298,Rheta Creitz,2016-04-29,2740,porto salvo,PT,NULL
1299,Shanita Schuckers,2016-06-08,1200,lisboa,PT,NULL
1300,Elvia Rotermund,2016-07-11,2686,portela lrs,PT,062723835
1301,Detlef Salek,2016-09-08,2726,algueirão mem martins,PT,772181666
1302,Jamey Corrie,2016-09-27,2565,maxial,PT,417622482
1303,Britton Adriano,2016-10-18,1900,lisboa,PT,178267655
1304,Nanci Pretti,2017-01-24,2614,NULL,PT,767256650
1305,Mandeep Rasband,2017-02-10,2770,paço d´arcos,PT,511766863
1306,Crofton Ayola,2017-02-20,2550,cadaval,PT,647263348
1307,Sushila Alonge,2017-03-08,2750,cascais,PT,036664626
1308,Sheridan Kobara,2017-03-14,2530,lourinhã,PT,637425206
1309,Wilson Gerdts,2017-04-18,2785,são domingos de rana,PT,077053070
1310,Vivien Groder,2017-06-12,2685,sacavem,PT,NULL
1311,Antwan Rash,2017-07-03,2785,são domingos de rana,PT,627184175
1312,Carrol Caccavale,2017-10-12,2785,são domingos de rana,PT,651211147
1313,Leonce Bigford,2017-10-12,2785,são domingos de rana,PT,036023334
1314,Julie Brandstetter,2017-10-27,2670,NULL,PT,815476881
1315,Placida Puhuyaoma,2017-11-21,2560,torres vedras,PT,NULL
1316,Sitara Sterritt,2018-01-08,2714,sintra,PT,343288020
1317,Sinclair Maholmes,2018-02-14,2620,ramada,PT,NULL
1318,Lyndon Shambo,2018-04-23,2670,loures,PT,NULL
1319,Doris Cucchiaro,2018-05-08,2794,carnaxide,PT,834051030
1320,Brian Juliana,2018-06-07,2770,paço de arcos,PT,345072810
1321,Urbi Sauveur,2018-06-08,2689,prior velho,PT,524850386
1322,Yahya Flaum,2018-06-08,2630,arruda dos vinhos,PT,352183375
1323,Zena Stcyr,2018-06-22,2530,lourinhã,PT,771462107
1324,Mcarthur Shiloh,2018-07-11,2770,paço de arcos,PT,814044870
1325,Roswitha Amancio,2018-09-24,2735,agualva-cacém,PT,187162818
1326,Isbel Micheals,2018-10-17,2715,pero pinheiro,PT,NULL
1327,Horace Deprato,2005-01-11,1200,lisboa,PT,507868106
1328,Brady Gosda,2005-06-03,2700,amadora,PT,374702724
1329,Ralf Gestether,2004-03-22,2700,amadora,PT,624001673
1330,Jean Mabee,2004-06-08,1250,lisboa,PT,NULL
1331,Sigurd Measom,2006-09-21,1300,lisboa,PT,380576888
1332,Fulke Tonai,2004-03-22,2710,sintra,PT,237530158
1333,Quincey Coolahan,2008-09-15,1600,lisboa,PT,765606580
1334,Daquan Maicus,2014-01-13,1250,lisboa,PT,831062155
1335,Archibald Kalaf,2016-05-03,1200,lisboa,PT,NULL
1336,Nicostrato Birdine,2017-06-22,1200,lisboa,PT,NULL
1337,Florine Innerst,2017-12-07,1399,lisboa,PT,NULL
1338,Candelario Pruess,2008-03-20,1400,lisboa,PT,343025205
1339,Howard Staples,2008-03-28,1400,lisboa,PT,157050200
1340,Corrine Smellie,2008-06-19,4470,maia,PT,784162850
1341,Maitland Hinks,2008-10-07,1500,lisboa,PT,206071236
1342,Alejandro Bruk,2013-09-20,1400,lisboa,PT,477457140
1343,Adalberto Wisecup,2013-02-01,2690,.,PT,NULL
1344,Francesco Depina,2004-03-22,2790,carnaxide,PT,382602516
1345,Cebrian Byard,2004-03-22,1700,lisboa,PT,671506638
1346,Lambert Helmick,2004-03-22,1700,lisboa,PT,304711014
1347,Franco Colapinto,2004-03-22,1700,lisboa,PT,556783033
1348,Lexa Cahoon,2004-03-22,1500,lisboa,PT,NULL
1349,Frazier Overall,2004-08-12,1685,lisboa,PT,280883885
1350,Nerissa Goldsmith,2007-04-18,1600,lisboa,PT,118644763
1351,Tenisha Tsosie,2007-07-11,1700,lisboa,PT,NULL
1352,Perla Winchell,2007-11-13,1600,lisboa,PT,272878347
1353,Vico Rowman,2009-03-10,1700,lisboa,PT,353232137
1354,Gazbiyya Tarella,2009-10-14,1600,lisboa,PT,730720677
1355,Manuel Higney,2010-09-10,1685,famoes,PT,063121622
1356,Roosevelt Dedeaux,2010-09-24,1700,lisboa,PT,824764131
1357,Sandi Dargavel,2011-07-18,1750,.,PT,654817141
1358,Kieran Mccolm,2011-09-12,1900,lisboa,PT,616155774
1359,Mutasim Kreitz,2011-10-12,2565,torres vedras,PT,586225382
1360,Mammie Volner,2012-06-14,1700,lisboa,PT,787451851
1361,Marly Chalupa,2013-05-31,1100,lisboa,PT,023560232
1362,Ebrahim Klaver,2013-06-13,2810,almada,PT,375471136
1363,Jutta Mondloch,2014-07-01,1600,lisboa,PT,212814646
1364,Rocky Terazes,2014-07-17,1600,lisboa,PT,804270380
1365,Kyran Churchville,2014-07-24,4610,felgueiras,PT,876445718
1366,Kumar Tenor,2015-03-11,1685,caneças,PT,321015564
1367,Stephani Nabritt,2015-12-02,1600,lisboa,PT,165283236
1368,Eduard Bloch,2010-02-09,2770,paço de arcos,PT,304464565
1369,Porfirio Ginocchio,2004-03-22,2861,moita,PT,667566135
1370,Hazel Luquin,2004-03-22,2605,casal de cambra,PT,126084373
1371,Halle Westrum,2004-03-22,2665,mafra,PT,478012224
1372,Jitinder Simmens,2004-03-22,2635,rio mouro,PT,414010172
1373,Asma Coopper,2004-03-22,2740,porto salvo,PT,333606676
1374,Arron Shifman,2004-03-22,2670,loures,PT,112472248
1375,Fleuretta Gabehart,2004-04-22,1070,lisboa,PT,113050334
1376,Manfredo Steinle,2004-09-23,2790,carnaxide,PT,361547840
1377,Paulene Pexton,2005-05-06,2715,pero pinheiro,PT,078563253
1378,Desire Mostert,2004-06-04,2685,lisboa,PT,NULL
1379,Doretha Guttenberg,2004-05-12,2740,porto salvo,PT,657732308
1380,Shekhar Poppel,2004-10-04,2670,loures,PT,463082742
1381,Waldemar Meaden,2004-09-24,2705,sintra,PT,141776788
1382,Idelle Reeser,2004-09-29,,mem martins,PT,006070333
1383,Adriane Adger,2004-10-08,2745,massamá,PT,468830173
1384,Tatiana Doyle,2004-10-28,2635,rio de mouro,PT,421314562
1385,Montana Rung,2004-12-29,,lisboa,PT,858648638
1386,Fabien Petross,2005-02-11,2580,carnota,PT,287432718
1387,Gerhard Gumprecht,2005-05-12,2625,forte da casa,PT,NULL
1388,Jenna Hummons,2005-09-20,2615,alverca do ribatejo,PT,NULL
1389,Kishori Reagey,2005-10-19,2560,torres vedras,PT,481753331
1390,Romolo Ra,2004-03-22,,sintra,PT,036780387
1391,Gisella Heinzelman,2005-04-07,2710,sintra,PT,304855844
1392,Blaise Trebbe,2005-10-24,2785,são domingos de rana,PT,428457315
1393,Buster Ashbaugh,2005-10-28,2665,malveira,PT,148523124
1394,Basim Bour,2005-11-16,2705,várzea de colares,PT,258447635
1395,Isidora Matsushita,2005-12-05,2780,oeiras,PT,831013063
1396,Hipolito Vostal,2006-01-19,2635,rio de mouro,PT,055357327
1397,Brandie Langman,2006-02-06,2830,barreiro,PT,805256718
1398,Elbert Micklos,2006-02-06,2700,amadora,PT,200623165
1399,Rafaela Horman,2006-02-06,2640,mafra,PT,171887766
1400,Wekesa Abrom,2006-02-20,2530,lourinhã,PT,083437826
1401,Curro MacKay,2006-02-20,2736,cacem,PT,161268406
1402,Ernesto Vuturo,2006-02-20,2560,a dos cunhados,PT,562636736
1403,Missie Outlaw,2006-02-20,2745,massama,PT,NULL
1404,Emiliano Dicaro,2006-02-20,2580,alenquer,PT,166118857
1405,Chandrakanta Fuell,2006-03-10,2785,sao domingos de rana,PT,271106155
1406,Swaran Chruch,2004-03-22,2815,charneca da caparica,PT,686051456
1407,Mansoor Tagg,2006-05-09,2750,cascais,PT,428137868
1408,Osmond Pfrogner,2006-05-18,2750,cascais,PT,083486353
1409,Erlene Decock,2006-05-18,2750,cascais,PT,541067312
1410,Hortense Rife,2006-05-23,2750,cascais,PT,473867133
1411,Alma Deckard,2006-06-01,2625,póvoa de santa iria,PT,NULL
1412,Henriette Balvanz,2006-06-22,2750,cascais,PT,656882213
1413,Retha Ciskowski,2006-08-03,,lisboa,PT,827482650
1414,Natasha Slack,2007-01-19,,estoril,PT,177650854
1415,Domitilla Munyer,2007-02-08,2740,porto salvo,PT,NULL
1416,Phil Appel,2007-03-09,2780,oeiras,PT,NULL
1417,Gregory Schertz,2007-03-30,2740,porto salvo,PT,117470040
1418,Lazaro Kaelker,2007-11-06,2620,povoa de santo adrião,PT,468660855
1419,Carter Wyke,2007-11-15,2695,vale figueira-são joao talha,PT,406824826
1420,Haydee Leri,2007-11-16,2530,lourinhã,PT,114005300
1421,Dillan Ziebold,2007-12-04,2640,encarnação,PT,NULL
1422,Gustave Tritt,2008-01-28,2645,alcabideche,PT,725253454
1423,Lavern Locking,2008-03-14,2665,lisboa,PT,607847272
1424,Charisse Poux,2008-05-02,2695,s. joão da talha,PT,518408065
1425,Carmella Hemmings,2008-09-10,1700,lisboa,PT,461087303
1426,Kvrbl Tripp,2008-10-03,2740,porto salvo,PT,631271805
1427,Rigoberto Gojmerac,2009-01-07,2696,bobadela,PT,158080512
1428,Ernie Hohaia,2009-06-05,2725,men martins,PT,278306852
1429,Christopher Delossanto,2009-06-09,2785,s. domingos de rana,PT,725164701
1430,Guinevere Mceachron,2009-08-18,2735,agualva - cacém,PT,000632661
1431,Berneice Plume,2009-09-10,1749,lisboa,PT,132676616
1432,Kristoffer Prinkey,2009-11-25,2820,charneca da caparica,PT,254822155
1433,Clement Reeder,2010-01-26,2650,amadora,PT,300174665
1434,Kegan Vainio,2010-02-12,2745,queluz,PT,061802616
1435,Telly Niedermaier,2010-03-04,2790,carnaxide,PT,803204081
1436,Erica Forsyth,2010-04-28,2685,bobadela,PT,360665123
1437,Carry Hoffmeyer,2010-10-22,2660,santo antónio dos cavaleiros,PT,301016324
1438,Muhsin Raimundo,2010-11-22,2790,carnaxide,PT,625615156
1439,Macario Fauteux,2011-03-31,2671,loures,PT,NULL
1440,Marcelline Kough,2004-03-22,1170,lisboa,PT,111450265
1441,Justin Roethel,2010-10-29,2760,caxias,PT,404448263
1442,Trever Pidgeon,2010-12-15,2809,cova da piedade,PT,777205411
1443,Kandice Hoen,2011-04-12,1849,"lisboa ",PT,684576358
1444,Meryl Morand,2011-05-10,2710,sintra,PT,714658453
1445,Jagannath Vining,2016-02-10,2630,arruda dos vinhos,PT,NULL
1446,Seeta Klan,2004-03-22,,lisboa,PT,750038856
1447,Kerena Spruance,2008-07-14,2790,carnaxide,PT,272147735
1448,Zulekha Truelove,2004-03-22,2670,loures,PT,164361373
1449,Linnie Helmert,2004-03-22,2670,loures,PT,NULL
1450,Michelangelo Ramlall,2004-03-22,2745,belas,PT,NULL
1451,Frederique Withee,2004-08-24,2740,porto salvo,PT,NULL
1452,Aaron Dughi,2004-06-25,2685,sacavem,PT,NULL
1453,Fortune Guthmiller,2005-04-01,2951,quinta do anjo,PT,632374600
1454,Hanaa Morger,2005-04-01,2825,caparica,PT,236336730
1455,Khaliq Zolla,2006-07-28,2610,amadora,PT,723604387
1456,Giambattista Lalinde,2006-09-15,2530,lourinhã,PT,072313525
1457,Brendan Heverin,2006-09-27,2714,sintra,PT,615117868
1458,Phyllida Jory,2006-10-10,2750,cascais,PT,441315340
1459,Cicero Paywa,2006-10-13,2580,"torres vedras ",PT,568733844
1460,Joselyn Womeldorff,2006-10-25,2620,olival de basto,PT,034584050
1461,Reinhard Stassen,2006-12-27,2655,ericeira,PT,244878141
1462,Firoz Weyhrauch,2007-02-06,2635,rio de mouro,PT,050806446
1463,Nero Markevich,2007-04-20,2600,castanheira do ribatejo,PT,NULL
1464,Kalyani Gianunzio,2007-06-27,2700,amadora,PT,001846832
1465,Carole Duverney,2007-06-27,2725,mem martins,PT,NULL
1466,Cherish Fyke,2007-07-03,2750,cascais,PT,732264155
1467,Sixto Milfort,2007-09-13,2780,oeiras,PT,566831442
1468,Crofton Rands,2004-08-25,7100,estremoz,PT,NULL
1469,Cornell Micthell,2004-11-09,7000,evora,PT,NULL
1470,Celeste Piirto,2005-05-13,7050,montemor o novo,PT,NULL
1471,Keely Salaza,2005-06-01,7000,évora,PT,665200150
1472,Britany Pontes,2005-06-27,7150,borba,PT,NULL
1473,Angelique Dine,2006-09-21,7000,evora,PT,202825843
1474,Keven Marsolais,2006-10-02,7150,borba,PT,NULL
1475,Micah Suma,2007-04-16,7005,évora,PT,NULL
1476,Aaliyah Combs,2008-03-20,7005,evora,PT,067277461
1477,Juliette Dardis,2008-05-02,7160,vila viçosa,PT,NULL
1478,Michela Henningson,2010-02-04,7005,evora,PT,115141108
1479,Lorenza Moellman,2011-01-27,7100,estremoz,PT,NULL
1480,Jimi Peed,2011-02-25,7350,elvas,PT,NULL
1481,Gregory Ballew,2017-11-20,7080,vendas novas,PT,687543624
1482,Everette Senese,2004-11-05,7220,portel,PT,NULL
1483,Peers Tookes,2004-11-05,7200,reguengos de monsaraz,PT,NULL
1484,Alfred Mirkovich,2004-11-05,7960,vidigueira,PT,NULL
1485,Yusuf Rathmanner,2004-11-09,7830,vila nova de s. bento,PT,NULL
1486,Rafaela Fougere,2005-02-11,2135,samora correia,PT,746060508
1487,Estevan Pelton,2006-01-11,7780,castro verde,PT,NULL
1488,Renate Holliday,2004-03-22,7520,sines,PT,NULL
1489,Bahiga Akard,2004-03-22,2135,samora correia,PT,688331113
1490,Andra Mellefont,2004-03-22,7540,santiago do cacem,PT,NULL
1491,Suse Canida,2004-03-22,7350,elvas,PT,NULL
1492,Nonie Abedelah,2004-03-22,2594,sobral de montagraço,PT,323124642
1493,Giacinta Salgado,2004-03-22,7800,beja,PT,257567330
1494,Florinda Jody,2008-06-03,7800,beja,PT,NULL
1495,Sumayya Koffler,2013-08-20,7830,serpa,PT,358064322
1496,Florencio Hector,2013-10-30,7600,aljustrel,PT,NULL
1497,Marje Corkins,2014-08-12,7830,serpa,PT,NULL
1498,Rahsaan Wormack,2015-07-27,7780,castro verde,PT,NULL
1499,Cinzia Thurmond,2016-07-13,7630,são teotónio,PT,NULL
1500,Lalit Ribble,2017-05-19,7860,moura,PT,NULL
1501,Lavinia Lammon,2017-08-02,7800,beja,PT,NULL
1502,Amethyst Bouwens,2017-08-29,7800,beja,PT,NULL
1503,Poncio Chute,2018-07-19,7700,almodôvar,PT,NULL
1504,Alisha Russel,2018-11-19,7670,ourique,PT,NULL
1505,Skylar Lanois,2019-06-12,7600,messejana,PT,NULL
1506,Austin Ondersma,2004-03-22,,albufeira,PT,337125043
1507,Rafael Devora,2004-03-22,8100,loulé,PT,315070432
1508,Iago Fidsky,2004-03-22,8100,loulé,PT,541803180
1509,Adamina Abuel,2004-03-22,8200,albufeira,PT,NULL
1510,Myrna Dasch,2004-03-22,8100,loule,PT,NULL
1511,Dayo Kapur,2004-03-22,8800,tavira,PT,NULL
1512,Fern Strausner,2005-01-10,8135,almancil,PT,526236806
1513,Lola Sporich,2004-09-22,8100,loulé,PT,201045317
1514,Blair Fellers,2004-11-05,8135,almancil,PT,281423466
1515,Sethunya Suddith,2004-11-05,8600,lagos,PT,708586050
1516,Dell Cordona,2004-11-05,,faro,PT,242333081
1517,Rexanne Singo,2004-11-05,,loulé,PT,421210807
1518,Derek Mcglone,2004-11-05,8501,portimão,PT,NULL
1519,Annelie Mcconathy,2004-11-09,8000,estoi,PT,416331572
1520,Keren Villalovos,2005-01-20,,quarteira,PT,683231782
1521,Kristeen Calixte,2005-02-11,8500,portimão,PT,301086476
1522,Shukriyya Scafuri,2005-02-14,8500,alvor,PT,861741354
1523,Marcial Quest,2005-03-23,,lagos,PT,076252742
1524,Patricia Zevenbergen,2005-05-05,8135,almancil,PT,177608602
1525,Merry Ketteringham,2005-05-05,8100,loulé,PT,NULL
1526,Llewellyn Unterkofler,2005-05-19,8400,lagoa,PT,018547346
1527,Shelagh Chiarelli,2005-06-01,8125,vilamoura,PT,866008882
1528,Lacy Mota,2005-06-01,8100,loulé,PT,687143511
1529,Marylin Eisenbrandt,2005-06-29,8600,lagos,PT,371677002
1530,Melia Manne,2005-07-08,8400,porches,PT,215717868
1531,Ananth Macinnis,2005-07-27,4135,almancil,PT,358717807
1532,Gernot Mcguinnes,2005-11-16,8400,lagoa,PT,NULL
1533,Federigo Nam,2005-11-23,8035,almancil,PT,540034180
1534,Silvestro Schlipf,2006-03-09,,olhão,PT,064737210
1535,Davon Bonetti,2006-03-15,8000,faro,PT,615311857
1536,Humphrey Lychwala,2006-03-15,8500,portimao,PT,724121722
1537,Nino Luzuriaga,2006-03-15,8005,faro,PT,NULL
1538,Deniece Rubenstein,2006-05-03,8500,portimao,PT,382508287
1539,Toinette Walby,2006-06-08,8200,albufeira,PT,042710855
1540,Ottavio Torstrick,2004-03-22,8100,loule,PT,NULL
1541,Mimi Lorentz,2006-11-28,8100,loulé,PT,NULL
1542,Kristopher Tilsley,2007-03-30,8000,faro,PT,NULL
1543,Jarrell Borgeson,2007-05-16,8400,porches,PT,324733748
1544,Diamond Kopis,2007-05-18,8500,portimao,PT,382255718
1545,Mireia Seemer,2007-07-02,8700,olhão,PT,842022756
1546,Gregoire Vives,2007-07-02,8601,lagos,PT,NULL
1547,Elmo Hele,2007-07-13,8500,portimao,PT,320660428
1548,Jessi Courtemanche,2008-07-21,8000,faro,PT,851756807
1549,Chaya Prochak,2008-11-06,8400,lagoa,PT,276318186
1550,Johar Portor,2012-11-13,8006,.,PT,NULL
1551,Kermit Rengel,2013-03-26,8100,NULL,PT,NULL
1552,Wolf Farid,2014-10-24,7630,s. teotónio,PT,NULL
1553,Norah Klie,2015-07-27,8100,loulé,PT,NULL
1554,Ornella Heberlein,2015-07-28,8005,faro,PT,NULL
1555,Vivyan Leeker,2015-07-28,8400,lagoa,PT,758228770
1556,Grete Jeannette,2016-09-09,8100,loulé,PT,NULL
1557,Gall Vannest,2016-09-30,8005,faro,PT,NULL
1558,Casimer Gentery,2017-05-25,8375,s.b. messines,PT,NULL
1559,Shon Lesiak,2017-07-05,8950,vila real de santo antónio,PT,604542058
1560,Tamala Gerst,2017-07-05,8900,vila real de santo antónio,PT,148325762
1561,Kali Denslow,2018-01-26,8500,portimão,PT,NULL
1562,Thierry Greuel,2018-07-19,8800,tavira,PT,NULL
1563,Mansur Ruyter,2018-10-22,8500,portimão,PT,NULL
1564,Elsdon Kha,2018-10-29,8400,lagoa,PT,NULL
1565,Kshitij Golan,2006-12-11,,.,FI,NULL
1566,Natanaele Looby,2007-10-23,,kankaanpaa,FI,NULL
1567,Malia Monteleone,2008-02-22,,hirsilä,FI,316173218
1568,Kaspar Gausman,2008-03-12,,kuopio,FI,NULL
1569,Sergio Picozzi,2008-03-31,,"jyaskyla ",FI,NULL
1570,Pierce Krikorian,2009-01-23,,turku,FI,NULL
1571,Lucinde Posthuma,2014-11-24,,lappeenranta,FI,NULL
1572,Hildred Tepley,2014-11-24,,lahti,FI,NULL
1573,Pennie Feiertag,2014-11-25,,laskut,FI,NULL
1574,Valentin Bevans,2015-04-21,,lappenranta,FI,NULL
1575,Ibtisam Laffitte,2015-04-20,,orivesi,FI,376720441
1576,Remi Fus,2015-09-22,,finland,FI,NULL
1577,Will Houghtelling,2015-11-12,,vantaa,FI,NULL
1578,Rike Mcdermid,2016-03-17,,kotka,FI,NULL
1579,Lore Conrad,2016-03-18,,espoo,FI,131027643
1580,Kaleb Aspegren,2016-03-21,,NULL,FI,NULL
1581,Nevio Mckeithan,2016-11-14,,turku,FI,NULL
1582,Madhu Easker,2017-05-30,,hyvinkää,FI,NULL
1583,Linda Scheib,2017-09-18,,jyväskyla,FI,NULL
1584,Nolan Ethier,2017-09-18,,sipoo,FI,NULL
1585,Serafino Hill,2018-09-19,,helsinki,FI,NULL
1586,Driscoll Mcgunnigle,2018-10-24,,finland,FI,056620408
1587,Aaliyah Gradias,2018-12-21,,imatra,FI,538070748
1588,Adelle Fullerton,2019-06-12,,taavetti,FI,445844014
1589,Alannah Cake,2019-09-10,,finland,FI,830270177
1590,Maryjane Mollo,2011-09-27,,akureyri,IS,252342520
1591,Octavia Budesa,2013-11-15,,"eschen ",LI,644317883
1592,Iqbal Gans,2004-09-20,,huelva,ES,NULL
1593,Trenton Hurtgen,2004-03-22,,tremañes,ES,641611834
1594,Luise Lopresto,2004-03-22,,"sevilla ",ES,NULL
1595,Barclay Sincebaugh,2004-03-22,,castellon,ES,NULL
1596,Faraj Schnelle,2004-03-22,,zaragoza,ES,205153014
1597,Ginevra Klavon,2004-03-22,,montilla (cordoba),ES,723073046
1598,Tammi Wilhite,2004-03-22,,caceres,ES,NULL
1599,Finis Townsley,2004-03-22,,huelva,ES,NULL
1600,Jennie Dunning,2004-03-22,,madrid,ES,NULL
1601,Fakhri Willes,2004-03-22,,sevilla,ES,NULL
1602,Kizzy Vanosdol,2004-03-22,,plasencia,ES,NULL
1603,Jeffrey Cavanagh,2004-03-22,,perillo,ES,NULL
1604,Danial Hofer,2004-03-22,,pasajes san pedro,ES,378574657
1605,Jerad Scafuto,2004-03-22,,lugo,ES,NULL
1606,Vasant Shaddox,2004-03-22,," benavente (zamora)",ES,NULL
1607,Suha Winkenwerder,2004-03-22,,santiago de compostela,ES,NULL
1608,Surendra Avant,2004-03-22,,(cordoba),ES,NULL
1609,Eberhard Harral,2004-03-22,,santiago de compostela (la coruna),ES,216610426
1610,Maryjo Monden,2004-03-22,,fuensalida / toledo,ES,NULL
1611,Julienne Bruna,2004-03-22,,pantoja / toledo,ES,NULL
